# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2021-01-25 22:37:36 EST       (caww02),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
#    USGS 10338000 TRUCKEE R NR TRUCKEE CA,,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 10338000,,,,
#            TS   parameter     statistic     Description,,,,
"#          7600       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,discharge_cfs,note
USGS,10338000,11/4/15,11.6,A
USGS,10338000,11/5/15,8.98,A
USGS,10338000,11/6/15,8.98,A
USGS,10338000,11/7/15,8.88,A
USGS,10338000,11/8/15,9.05,A
USGS,10338000,11/9/15,9.27,A
USGS,10338000,11/10/15,9.32,A
USGS,10338000,11/11/15,7.83,A
USGS,10338000,11/12/15,7.99,A
USGS,10338000,11/13/15,8.13,A
USGS,10338000,11/14/15,7.75,A
USGS,10338000,11/15/15,8.07,A
USGS,10338000,11/16/15,6.59,A
USGS,10338000,11/17/15,6.96,A
USGS,10338000,11/18/15,7.79,A
USGS,10338000,11/19/15,7.91,A
USGS,10338000,11/20/15,7.86,A
USGS,10338000,11/21/15,7.65,A
USGS,10338000,11/22/15,7.64,A
USGS,10338000,11/23/15,7.51,A
USGS,10338000,11/24/15,7.67,A
USGS,10338000,11/25/15,7.73,A
USGS,10338000,11/26/15,6.44,A
USGS,10338000,11/27/15,5.56,A
USGS,10338000,11/28/15,3.54,A
USGS,10338000,11/29/15,3.64,A
USGS,10338000,11/30/15,4.14,A
USGS,10338000,12/1/15,5.33,A
USGS,10338000,12/2/15,7.2,A
USGS,10338000,12/3/15,9.73,A
USGS,10338000,12/4/15,10.9,A
USGS,10338000,12/5/15,10.5,A:e
USGS,10338000,12/6/15,10.6,A
USGS,10338000,12/7/15,10.2,A
USGS,10338000,12/8/15,12.9,A
USGS,10338000,12/9/15,14.6,A
USGS,10338000,12/10/15,106,A
USGS,10338000,12/11/15,64.7,A
USGS,10338000,12/12/15,35.4,A
USGS,10338000,12/13/15,27.2,A
USGS,10338000,12/14/15,25.3,A
USGS,10338000,12/15/15,19.3,A
USGS,10338000,12/16/15,18.1,A
USGS,10338000,12/17/15,20.9,A
USGS,10338000,12/18/15,19.9,A
USGS,10338000,12/19/15,19.1,A
USGS,10338000,12/20/15,15.8,A
USGS,10338000,12/21/15,44.9,A
USGS,10338000,12/22/15,208,A
USGS,10338000,12/23/15,102,A
USGS,10338000,12/24/15,59.3,A
USGS,10338000,12/25/15,42.7,A
USGS,10338000,12/26/15,30.2,A
USGS,10338000,12/27/15,29.1,A
USGS,10338000,12/28/15,30.9,A
USGS,10338000,12/29/15,27,A
USGS,10338000,12/30/15,23.9,A
USGS,10338000,12/31/15,20.4,A
USGS,10338000,1/1/16,18.1,A
USGS,10338000,1/2/16,18.2,A
USGS,10338000,1/3/16,22.6,A
USGS,10338000,1/4/16,21,A
USGS,10338000,1/5/16,22.7,A
USGS,10338000,1/6/16,20.5,A
USGS,10338000,1/7/16,20,A
USGS,10338000,1/8/16,17.3,A
USGS,10338000,1/9/16,19.9,A
USGS,10338000,1/10/16,19.4,A
USGS,10338000,1/11/16,17.2,A
USGS,10338000,1/12/16,18.6,A
USGS,10338000,1/13/16,19.5,A
USGS,10338000,1/14/16,19.7,A
USGS,10338000,1/15/16,22.1,A
USGS,10338000,1/16/16,29.5,A
USGS,10338000,1/17/16,42.4,A
USGS,10338000,1/18/16,46.2,A
USGS,10338000,1/19/16,58.3,A
USGS,10338000,1/20/16,68.4,A
USGS,10338000,1/21/16,53.3,A
USGS,10338000,1/22/16,54.3,A
USGS,10338000,1/23/16,94.1,A
USGS,10338000,1/24/16,69.3,A
USGS,10338000,1/25/16,59.5,A
USGS,10338000,1/26/16,51.9,A
USGS,10338000,1/27/16,49,A
USGS,10338000,1/28/16,47.1,A
USGS,10338000,1/29/16,346,A
USGS,10338000,1/30/16,815,A
USGS,10338000,1/31/16,261,A
USGS,10338000,2/1/16,170,A:e
USGS,10338000,2/2/16,130,A:e
USGS,10338000,2/3/16,100,A:e
USGS,10338000,2/4/16,90.3,A:e
USGS,10338000,2/5/16,88.1,A:e
USGS,10338000,2/6/16,81.6,A
USGS,10338000,2/7/16,78,A
USGS,10338000,2/8/16,76.6,A
USGS,10338000,2/9/16,80.2,A
USGS,10338000,2/10/16,84.8,A
USGS,10338000,2/11/16,87.2,A
USGS,10338000,2/12/16,92,A
USGS,10338000,2/13/16,95.8,A
USGS,10338000,2/14/16,97.7,A
USGS,10338000,2/15/16,107,A
USGS,10338000,2/16/16,116,A
USGS,10338000,2/17/16,144,A
USGS,10338000,2/18/16,168,A
USGS,10338000,2/19/16,128,A
USGS,10338000,2/20/16,112,A
USGS,10338000,2/21/16,104,A
USGS,10338000,2/22/16,99.3,A
USGS,10338000,2/23/16,95,A
USGS,10338000,2/24/16,94.4,A
USGS,10338000,2/25/16,101,A
USGS,10338000,2/26/16,110,A
USGS,10338000,2/27/16,118,A
USGS,10338000,2/28/16,122,A
USGS,10338000,2/29/16,120,A
USGS,10338000,3/1/16,125,A
USGS,10338000,3/2/16,135,A
USGS,10338000,3/3/16,139,A
USGS,10338000,3/4/16,181,A
USGS,10338000,3/5/16,453,A
USGS,10338000,3/6/16,563,A
USGS,10338000,3/7/16,291,A
USGS,10338000,3/8/16,220,A:e
USGS,10338000,3/9/16,200,A
USGS,10338000,3/10/16,246,A
USGS,10338000,3/11/16,283,A
USGS,10338000,3/12/16,233,A
USGS,10338000,3/13/16,210,A
USGS,10338000,3/14/16,213,A
USGS,10338000,3/15/16,185,A
USGS,10338000,3/16/16,173,A
USGS,10338000,3/17/16,173,A
USGS,10338000,3/18/16,178,A
USGS,10338000,3/19/16,186,A
USGS,10338000,3/20/16,216,A
USGS,10338000,3/21/16,428,A
USGS,10338000,3/22/16,282,A
USGS,10338000,3/23/16,227,A
USGS,10338000,3/24/16,207,A
USGS,10338000,3/25/16,199,A
USGS,10338000,3/26/16,192,A
USGS,10338000,3/27/16,193,A
USGS,10338000,3/28/16,200,A
USGS,10338000,3/29/16,175,A
USGS,10338000,3/30/16,162,A
USGS,10338000,3/31/16,154,A
USGS,10338000,4/1/16,162,A
USGS,10338000,4/2/16,188,A
USGS,10338000,4/3/16,217,A
USGS,10338000,4/4/16,232,A
USGS,10338000,4/5/16,237,A
USGS,10338000,4/6/16,241,A
USGS,10338000,4/7/16,263,A
USGS,10338000,4/8/16,297,A
USGS,10338000,4/9/16,336,A
USGS,10338000,4/10/16,421,A
USGS,10338000,4/11/16,352,A
USGS,10338000,4/12/16,346,A
USGS,10338000,4/13/16,331,A
USGS,10338000,4/14/16,292,A
USGS,10338000,4/15/16,236,A
USGS,10338000,4/16/16,210,A
USGS,10338000,4/17/16,204,A
USGS,10338000,4/18/16,214,A
USGS,10338000,4/19/16,237,A
USGS,10338000,4/20/16,269,A
USGS,10338000,4/21/16,278,A
USGS,10338000,4/22/16,294,A
USGS,10338000,4/23/16,262,A
USGS,10338000,4/24/16,243,A
USGS,10338000,4/25/16,216,A
USGS,10338000,4/26/16,194,A
USGS,10338000,4/27/16,185,A
USGS,10338000,4/28/16,178,A
USGS,10338000,4/29/16,180,A
USGS,10338000,4/30/16,191,A
USGS,10338000,5/1/16,188,A
USGS,10338000,5/2/16,198,A
USGS,10338000,5/3/16,211,A
USGS,10338000,5/4/16,227,A
USGS,10338000,5/5/16,249,A
USGS,10338000,5/6/16,280,A
USGS,10338000,5/7/16,302,A
USGS,10338000,5/8/16,338,A
USGS,10338000,5/9/16,393,A
USGS,10338000,5/10/16,386,A
USGS,10338000,5/11/16,357,A
USGS,10338000,5/12/16,378,A
USGS,10338000,5/13/16,433,A
USGS,10338000,5/14/16,423,A
USGS,10338000,5/15/16,383,A
USGS,10338000,5/16/16,372,A
USGS,10338000,5/17/16,364,A
USGS,10338000,5/18/16,370,A
USGS,10338000,5/19/16,396,A
USGS,10338000,5/20/16,336,A
USGS,10338000,5/21/16,263,A
USGS,10338000,5/22/16,231,A
USGS,10338000,5/23/16,217,A
USGS,10338000,5/24/16,218,A
USGS,10338000,5/25/16,220,A
USGS,10338000,5/26/16,230,A
USGS,10338000,5/27/16,252,A
USGS,10338000,5/28/16,266,A
USGS,10338000,5/29/16,278,A
USGS,10338000,5/30/16,287,A
USGS,10338000,5/31/16,310,A
USGS,10338000,6/1/16,337,A
USGS,10338000,6/2/16,298,A
USGS,10338000,6/3/16,276,A
USGS,10338000,6/4/16,283,A
USGS,10338000,6/5/16,289,A
USGS,10338000,6/6/16,270,A
USGS,10338000,6/7/16,281,A
USGS,10338000,6/8/16,269,A
USGS,10338000,6/9/16,243,A
USGS,10338000,6/10/16,226,A
USGS,10338000,6/11/16,206,A
USGS,10338000,6/12/16,191,A
USGS,10338000,6/13/16,186,A
USGS,10338000,6/14/16,180,A
USGS,10338000,6/15/16,170,A
USGS,10338000,6/16/16,159,A
USGS,10338000,6/17/16,154,A
USGS,10338000,6/18/16,164,A
USGS,10338000,6/19/16,163,A
USGS,10338000,6/20/16,159,A
USGS,10338000,6/21/16,155,A
USGS,10338000,6/22/16,154,A
USGS,10338000,6/23/16,148,A
USGS,10338000,6/24/16,150,A
USGS,10338000,6/25/16,170,A
USGS,10338000,6/26/16,182,A
USGS,10338000,6/27/16,180,A
USGS,10338000,6/28/16,176,A
USGS,10338000,6/29/16,203,A
USGS,10338000,6/30/16,216,A
USGS,10338000,7/1/16,210,A
USGS,10338000,7/2/16,206,A
USGS,10338000,7/3/16,202,A
USGS,10338000,7/4/16,196,A
USGS,10338000,7/5/16,190,A
USGS,10338000,7/6/16,184,A
USGS,10338000,7/7/16,178,A
USGS,10338000,7/8/16,171,A
USGS,10338000,7/9/16,165,A
USGS,10338000,7/10/16,158,A
USGS,10338000,7/11/16,153,A
USGS,10338000,7/12/16,149,A
USGS,10338000,7/13/16,145,A
USGS,10338000,7/14/16,142,A
USGS,10338000,7/15/16,139,A
USGS,10338000,7/16/16,136,A
USGS,10338000,7/17/16,131,A
USGS,10338000,7/18/16,123,A
USGS,10338000,7/19/16,116,A
USGS,10338000,7/20/16,111,A
USGS,10338000,7/21/16,109,A
USGS,10338000,7/22/16,106,A
USGS,10338000,7/23/16,102,A
USGS,10338000,7/24/16,102,A
USGS,10338000,7/25/16,96.9,A
USGS,10338000,7/26/16,94.9,A
USGS,10338000,7/27/16,93.6,A
USGS,10338000,7/28/16,91.3,A
USGS,10338000,7/29/16,90.1,A
USGS,10338000,7/30/16,87.3,A
USGS,10338000,7/31/16,86.6,A
USGS,10338000,8/1/16,82.5,A
USGS,10338000,8/2/16,80.2,A
USGS,10338000,8/3/16,77.6,A
USGS,10338000,8/4/16,74.9,A
USGS,10338000,8/5/16,72.9,A
USGS,10338000,8/6/16,68,A
USGS,10338000,8/7/16,63.1,A
USGS,10338000,8/8/16,60.7,A
USGS,10338000,8/9/16,55.3,A
USGS,10338000,8/10/16,53.6,A
USGS,10338000,8/11/16,52.4,A
USGS,10338000,8/12/16,49.2,A
USGS,10338000,8/13/16,48.2,A
USGS,10338000,8/14/16,46.7,A
USGS,10338000,8/15/16,43.7,A
USGS,10338000,8/16/16,42.8,A
USGS,10338000,8/17/16,45.4,A
USGS,10338000,8/18/16,41.6,A
USGS,10338000,8/19/16,39.4,A
USGS,10338000,8/20/16,38.4,A
USGS,10338000,8/21/16,37.9,A
USGS,10338000,8/22/16,37.2,A
USGS,10338000,8/23/16,37,A
USGS,10338000,8/24/16,33.7,A
USGS,10338000,8/25/16,31.2,A
USGS,10338000,8/26/16,30.6,A
USGS,10338000,8/27/16,28.6,A
USGS,10338000,8/28/16,26.2,A
USGS,10338000,8/29/16,24.9,A
USGS,10338000,8/30/16,23.2,A
USGS,10338000,8/31/16,21.1,A
USGS,10338000,9/1/16,19,A
USGS,10338000,9/2/16,17.8,A
USGS,10338000,9/3/16,15.9,A
USGS,10338000,9/4/16,14.1,A
USGS,10338000,9/5/16,13.6,A
USGS,10338000,9/6/16,13,A:e
USGS,10338000,9/7/16,13,A:e
USGS,10338000,9/8/16,12,A:e
USGS,10338000,9/9/16,10.9,A
USGS,10338000,9/10/16,10.5,A
USGS,10338000,9/11/16,9.96,A
USGS,10338000,9/12/16,9.14,A
USGS,10338000,9/13/16,8.45,A
USGS,10338000,9/14/16,7.77,A
USGS,10338000,9/15/16,7.45,A
USGS,10338000,9/16/16,7.23,A
USGS,10338000,9/17/16,6.79,A
USGS,10338000,9/18/16,6.21,A
USGS,10338000,9/19/16,6.07,A
USGS,10338000,9/20/16,5.86,A
USGS,10338000,9/21/16,5.83,A
USGS,10338000,9/22/16,5.28,A
USGS,10338000,9/23/16,6.08,A
USGS,10338000,9/24/16,6.38,A
USGS,10338000,9/25/16,6.09,A
USGS,10338000,9/26/16,6.16,A
USGS,10338000,9/27/16,5.87,A
USGS,10338000,9/28/16,5.6,A
USGS,10338000,9/29/16,5.32,A
USGS,10338000,9/30/16,4.53,A
USGS,10338000,10/1/16,4.39,A
USGS,10338000,10/2/16,4.23,A
USGS,10338000,10/3/16,5.56,A
USGS,10338000,10/4/16,5.61,A
USGS,10338000,10/5/16,5.1,A
USGS,10338000,10/6/16,5.09,A
USGS,10338000,10/7/16,5.1,A
USGS,10338000,10/8/16,5.11,A
USGS,10338000,10/9/16,5.44,A
USGS,10338000,10/10/16,5.94,A
USGS,10338000,10/11/16,5.49,A
USGS,10338000,10/12/16,5.3,A
USGS,10338000,10/13/16,5.62,A
USGS,10338000,10/14/16,12.7,A
USGS,10338000,10/15/16,31.9,A
USGS,10338000,10/16/16,464,A
USGS,10338000,10/17/16,266,A
USGS,10338000,10/18/16,87.3,A
USGS,10338000,10/19/16,60.6,A
USGS,10338000,10/20/16,49.4,A
USGS,10338000,10/21/16,43.7,A
USGS,10338000,10/22/16,39.2,A
USGS,10338000,10/23/16,33.4,A
USGS,10338000,10/24/16,32.4,A
USGS,10338000,10/25/16,38,A:e
USGS,10338000,10/26/16,28,A:e
USGS,10338000,10/27/16,97,A:e
USGS,10338000,10/28/16,316,A
USGS,10338000,10/29/16,165,A
USGS,10338000,10/30/16,310,A
USGS,10338000,10/31/16,215,A
USGS,10338000,11/1/16,154,A
USGS,10338000,11/2/16,119,A
USGS,10338000,11/3/16,102,A
USGS,10338000,11/4/16,93.1,A
USGS,10338000,11/5/16,84.4,A
USGS,10338000,11/6/16,75.9,A
USGS,10338000,11/7/16,72,A
USGS,10338000,11/8/16,66.7,A
USGS,10338000,11/9/16,62,A
USGS,10338000,11/10/16,56.4,A
USGS,10338000,11/11/16,52.1,A
USGS,10338000,11/12/16,48.4,A
USGS,10338000,11/13/16,44.4,A
USGS,10338000,11/14/16,40.1,A
USGS,10338000,11/15/16,37.8,A
USGS,10338000,11/16/16,41.9,A
USGS,10338000,11/17/16,34.9,A:e
USGS,10338000,11/18/16,30.9,A:e
USGS,10338000,11/19/16,31,A:e
USGS,10338000,11/20/16,45.2,A
USGS,10338000,11/21/16,43.4,A:e
USGS,10338000,11/22/16,38.3,A:e
USGS,10338000,11/23/16,33.3,A:e
USGS,10338000,11/24/16,29.7,A:e
USGS,10338000,11/25/16,27.5,A:e
USGS,10338000,11/26/16,26.1,A:e
USGS,10338000,11/27/16,24.5,A:e
USGS,10338000,11/28/16,23.2,A:e
USGS,10338000,11/29/16,22.4,A:e
USGS,10338000,11/30/16,21.7,A:e
USGS,10338000,12/1/16,21,A:e
USGS,10338000,12/2/16,20.6,A:e
USGS,10338000,12/3/16,20.2,A:e
USGS,10338000,12/4/16,19.8,A:e
USGS,10338000,12/5/16,19.6,A:e
USGS,10338000,12/6/16,20,A:e
USGS,10338000,12/7/16,21.2,A:e
USGS,10338000,12/8/16,48.1,A:e
USGS,10338000,12/9/16,109,A
USGS,10338000,12/10/16,1520,A
USGS,10338000,12/11/16,691,A
USGS,10338000,12/12/16,258,A
USGS,10338000,12/13/16,186,A
USGS,10338000,12/14/16,208,A
USGS,10338000,12/15/16,672,A
USGS,10338000,12/16/16,1150,A
USGS,10338000,12/17/16,382,A
USGS,10338000,12/18/16,254,A
USGS,10338000,12/19/16,204,A
USGS,10338000,12/20/16,176,A
USGS,10338000,12/21/16,163,A
USGS,10338000,12/22/16,148,A
USGS,10338000,12/23/16,139,A
USGS,10338000,12/24/16,126,A:e
USGS,10338000,12/25/16,106,A:e
USGS,10338000,12/26/16,102,A:e
USGS,10338000,12/27/16,101,A:e
USGS,10338000,12/28/16,98.1,A:e
USGS,10338000,12/29/16,95.9,A
USGS,10338000,12/30/16,93.2,A
USGS,10338000,12/31/16,89.4,A
USGS,10338000,1/1/17,86.1,A
USGS,10338000,1/2/17,75.7,A
USGS,10338000,1/3/17,67.6,A
USGS,10338000,1/4/17,92.1,A
USGS,10338000,1/5/17,92.9,A
USGS,10338000,1/6/17,80.2,A
USGS,10338000,1/7/17,125,A
USGS,10338000,1/8/17,2380,A
USGS,10338000,1/9/17,2150,A
USGS,10338000,1/10/17,774,A
USGS,10338000,1/11/17,490,A
USGS,10338000,1/12/17,347,A
USGS,10338000,1/13/17,280,A
USGS,10338000,1/14/17,245,A
USGS,10338000,1/15/17,236,A
USGS,10338000,1/16/17,220,A
USGS,10338000,1/17/17,200,A
USGS,10338000,1/18/17,200,A
USGS,10338000,1/19/17,201,A
USGS,10338000,1/20/17,186,A
USGS,10338000,1/21/17,173,A
USGS,10338000,1/22/17,170,A
USGS,10338000,1/23/17,158,A:e
USGS,10338000,1/24/17,150,A
USGS,10338000,1/25/17,144,A
USGS,10338000,1/26/17,138,A
USGS,10338000,1/27/17,104,A:e
USGS,10338000,1/28/17,101,A:e
USGS,10338000,1/29/17,99.3,A:e
USGS,10338000,1/30/17,100,A
USGS,10338000,1/31/17,99.2,A
USGS,10338000,2/1/17,95.9,A
USGS,10338000,2/2/17,98.5,A
USGS,10338000,2/3/17,120,A
USGS,10338000,2/4/17,125,A
USGS,10338000,2/5/17,116,A
USGS,10338000,2/6/17,135,A
USGS,10338000,2/7/17,783,A
USGS,10338000,2/8/17,1980,A
USGS,10338000,2/9/17,2470,A
USGS,10338000,2/10/17,1770,A
USGS,10338000,2/11/17,872,A
USGS,10338000,2/12/17,568,A
USGS,10338000,2/13/17,446,A
USGS,10338000,2/14/17,412,A
USGS,10338000,2/15/17,361,A
USGS,10338000,2/16/17,337,A
USGS,10338000,2/17/17,312,A
USGS,10338000,2/18/17,288,A
USGS,10338000,2/19/17,272,A
USGS,10338000,2/20/17,390,A
USGS,10338000,2/21/17,444,A
USGS,10338000,2/22/17,358,A
USGS,10338000,2/23/17,539,A
USGS,10338000,2/24/17,647,A
USGS,10338000,2/25/17,691,A
USGS,10338000,2/26/17,689,A
USGS,10338000,2/27/17,674,A
USGS,10338000,2/28/17,654,A
USGS,10338000,3/1/17,640,A
USGS,10338000,3/2/17,632,A
USGS,10338000,3/3/17,627,A
USGS,10338000,3/4/17,620,A
USGS,10338000,3/5/17,629,A
USGS,10338000,3/6/17,616,A
USGS,10338000,3/7/17,610,A
USGS,10338000,3/8/17,608,A
USGS,10338000,3/9/17,614,A
USGS,10338000,3/10/17,618,A
USGS,10338000,3/11/17,621,A
USGS,10338000,3/12/17,646,A
USGS,10338000,3/13/17,676,A
USGS,10338000,3/14/17,715,A
USGS,10338000,3/15/17,801,A
USGS,10338000,3/16/17,893,A
USGS,10338000,3/17/17,929,A
USGS,10338000,3/18/17,978,A
USGS,10338000,3/19/17,1020,A
USGS,10338000,3/20/17,1050,A
USGS,10338000,3/21/17,1380,A
USGS,10338000,3/22/17,1200,A
USGS,10338000,3/23/17,1050,A
USGS,10338000,3/24/17,1140,A
USGS,10338000,3/25/17,1080,A
USGS,10338000,3/26/17,1040,A
USGS,10338000,3/27/17,1010,A
USGS,10338000,3/28/17,984,A
USGS,10338000,3/29/17,998,A
USGS,10338000,3/30/17,1170,A
USGS,10338000,3/31/17,1100,A
USGS,10338000,4/1/17,1080,A
USGS,10338000,4/2/17,1110,A
USGS,10338000,4/3/17,1120,A
USGS,10338000,4/4/17,1100,A
USGS,10338000,4/5/17,1130,A
USGS,10338000,4/6/17,1230,A
USGS,10338000,4/7/17,1420,A
USGS,10338000,4/8/17,1230,A
USGS,10338000,4/9/17,1140,A
USGS,10338000,4/10/17,1080,A
USGS,10338000,4/11/17,1130,A
USGS,10338000,4/12/17,1510,A
USGS,10338000,4/13/17,1730,A
USGS,10338000,4/14/17,1620,A
USGS,10338000,4/15/17,1580,A
USGS,10338000,4/16/17,1600,A
USGS,10338000,4/17/17,1780,A
USGS,10338000,4/18/17,1940,A
USGS,10338000,4/19/17,1850,A
USGS,10338000,4/20/17,1780,A
USGS,10338000,4/21/17,1830,A
USGS,10338000,4/22/17,2140,A
USGS,10338000,4/23/17,2290,A
USGS,10338000,4/24/17,2270,A
USGS,10338000,4/25/17,2210,A
USGS,10338000,4/26/17,2350,A
USGS,10338000,4/27/17,2820,A
USGS,10338000,4/28/17,2700,A
USGS,10338000,4/29/17,2620,A
USGS,10338000,4/30/17,2640,A
USGS,10338000,5/1/17,2670,A
USGS,10338000,5/2/17,2520,A
USGS,10338000,5/3/17,2330,A
USGS,10338000,5/4/17,2380,A
USGS,10338000,5/5/17,2660,A
USGS,10338000,5/6/17,2480,A
USGS,10338000,5/7/17,2230,A
USGS,10338000,5/8/17,2080,A
USGS,10338000,5/9/17,2070,A
USGS,10338000,5/10/17,2130,A
USGS,10338000,5/11/17,2280,A
USGS,10338000,5/12/17,2270,A
USGS,10338000,5/13/17,2080,A
USGS,10338000,5/14/17,1940,A
USGS,10338000,5/15/17,1860,A
USGS,10338000,5/16/17,1870,A
USGS,10338000,5/17/17,2110,A
USGS,10338000,5/18/17,2100,A
USGS,10338000,5/19/17,2120,A
USGS,10338000,5/20/17,2220,A
USGS,10338000,5/21/17,2330,A
USGS,10338000,5/22/17,2410,A
USGS,10338000,5/23/17,2350,A
USGS,10338000,5/24/17,2040,A
USGS,10338000,5/25/17,1890,A
USGS,10338000,5/26/17,1780,A
USGS,10338000,5/27/17,1730,A
USGS,10338000,5/28/17,1710,A
USGS,10338000,5/29/17,1710,A
USGS,10338000,5/30/17,1720,A
USGS,10338000,5/31/17,1690,A
USGS,10338000,6/1/17,1640,A
USGS,10338000,6/2/17,1650,A
USGS,10338000,6/3/17,1660,A
USGS,10338000,6/4/17,1680,A
USGS,10338000,6/5/17,1720,A
USGS,10338000,6/6/17,2010,A
USGS,10338000,6/7/17,2090,A
USGS,10338000,6/8/17,2090,A
USGS,10338000,6/9/17,2160,A
USGS,10338000,6/10/17,2060,A
USGS,10338000,6/11/17,1950,A
USGS,10338000,6/12/17,1870,A
USGS,10338000,6/13/17,1830,A
USGS,10338000,6/14/17,1780,A
USGS,10338000,6/15/17,1720,A
USGS,10338000,6/16/17,1670,A
USGS,10338000,6/17/17,1690,A
USGS,10338000,6/18/17,1740,A
USGS,10338000,6/19/17,1740,A
USGS,10338000,6/20/17,1690,A
USGS,10338000,6/21/17,1560,A
USGS,10338000,6/22/17,1450,A
USGS,10338000,6/23/17,1300,A
USGS,10338000,6/24/17,1250,A
USGS,10338000,6/25/17,1190,A
USGS,10338000,6/26/17,1220,A
USGS,10338000,6/27/17,1490,A
USGS,10338000,6/28/17,1660,A
USGS,10338000,6/29/17,1530,A
USGS,10338000,6/30/17,1320,A
USGS,10338000,7/1/17,1150,A
USGS,10338000,7/2/17,972,A
USGS,10338000,7/3/17,788,A
USGS,10338000,7/4/17,622,A
USGS,10338000,7/5/17,540,A
USGS,10338000,7/6/17,484,A
USGS,10338000,7/7/17,477,A
USGS,10338000,7/8/17,468,A
USGS,10338000,7/9/17,456,A
USGS,10338000,7/10/17,421,A
USGS,10338000,7/11/17,368,A
USGS,10338000,7/12/17,343,A
USGS,10338000,7/13/17,248,A
USGS,10338000,7/14/17,188,A
USGS,10338000,7/15/17,180,A
USGS,10338000,7/16/17,174,A
USGS,10338000,7/17/17,168,A
USGS,10338000,7/18/17,161,A
USGS,10338000,7/19/17,156,A
USGS,10338000,7/20/17,149,A
USGS,10338000,7/21/17,143,A
USGS,10338000,7/22/17,140,A
USGS,10338000,7/23/17,141,A
USGS,10338000,7/24/17,141,A
USGS,10338000,7/25/17,139,A
USGS,10338000,7/26/17,137,A
USGS,10338000,7/27/17,132,A
USGS,10338000,7/28/17,129,A
USGS,10338000,7/29/17,127,A
USGS,10338000,7/30/17,125,A
USGS,10338000,7/31/17,124,A
USGS,10338000,8/1/17,123,A
USGS,10338000,8/2/17,126,A
USGS,10338000,8/3/17,136,A
USGS,10338000,8/4/17,189,A
USGS,10338000,8/5/17,222,A
USGS,10338000,8/6/17,221,A
USGS,10338000,8/7/17,219,A
USGS,10338000,8/8/17,217,A
USGS,10338000,8/9/17,215,A
USGS,10338000,8/10/17,210,A
USGS,10338000,8/11/17,208,A
USGS,10338000,8/12/17,215,A
USGS,10338000,8/13/17,233,A
USGS,10338000,8/14/17,243,A
USGS,10338000,8/15/17,245,A
USGS,10338000,8/16/17,245,A
USGS,10338000,8/17/17,242,A
USGS,10338000,8/18/17,239,A
USGS,10338000,8/19/17,237,A
USGS,10338000,8/20/17,231,A
USGS,10338000,8/21/17,229,A
USGS,10338000,8/22/17,230,A
USGS,10338000,8/23/17,233,A
USGS,10338000,8/24/17,233,A
USGS,10338000,8/25/17,239,A
USGS,10338000,8/26/17,248,A
USGS,10338000,8/27/17,248,A
USGS,10338000,8/28/17,247,A
USGS,10338000,8/29/17,247,A
USGS,10338000,8/30/17,246,A
USGS,10338000,8/31/17,246,A
USGS,10338000,9/1/17,246,A
USGS,10338000,9/2/17,243,A
USGS,10338000,9/3/17,243,A
USGS,10338000,9/4/17,234,A
USGS,10338000,9/5/17,168,A
USGS,10338000,9/6/17,108,A
USGS,10338000,9/7/17,83.9,A
USGS,10338000,9/8/17,84.2,A
USGS,10338000,9/9/17,87.7,A
USGS,10338000,9/10/17,83.2,A
USGS,10338000,9/11/17,81.5,A
USGS,10338000,9/12/17,83.4,A
USGS,10338000,9/13/17,81.6,A
USGS,10338000,9/14/17,79.8,A
USGS,10338000,9/15/17,78.7,A
USGS,10338000,9/16/17,77.8,A
USGS,10338000,9/17/17,76.8,A
USGS,10338000,9/18/17,76.4,A
USGS,10338000,9/19/17,75.7,A
USGS,10338000,9/20/17,78.5,A
USGS,10338000,9/21/17,84.9,A
USGS,10338000,9/22/17,81.1,A
USGS,10338000,9/23/17,79.1,A
USGS,10338000,9/24/17,78.5,A
USGS,10338000,9/25/17,78.8,A
USGS,10338000,9/26/17,77.9,A
USGS,10338000,9/27/17,77.5,A
USGS,10338000,9/28/17,78.1,A
USGS,10338000,9/29/17,77.6,A
USGS,10338000,9/30/17,77.4,A
USGS,10338000,10/1/17,61.3,A
USGS,10338000,10/2/17,60.5,A
USGS,10338000,10/3/17,60.4,A
USGS,10338000,10/4/17,60.6,A
USGS,10338000,10/5/17,61,A
USGS,10338000,10/6/17,60.6,A
